"Gender"	"Age"	"region"	"date"	"value type"	"value"	"flag"
"Female"	"Aged 45-49"	"Yorkshire and The Humber"	"1994"	"number"	173025	""
"Female"	"Aged 45-49"	"Yorkshire and The Humber"	"1995"	"number"	174621	""
"Female"	"Aged 45-49"	"Yorkshire and The Humber"	"1996"	"number"	175221	""
"Female"	"Aged 45-49"	"Yorkshire and The Humber"	"1997"	"number"	166601	""
"Female"	"Aged 45-49"	"Yorkshire and The Humber"	"1998"	"number"	160977	""
"Female"	"Aged 45-49"	"Yorkshire and The Humber"	"1999"	"number"	158465	""
"Female"	"Aged 45-49"	"Yorkshire and The Humber"	"2000"	"number"	157027	""
"Female"	"Aged 45-49"	"Yorkshire and The Humber"	"2001"	"number"	157723	""
"Female"	"Aged 45-49"	"Yorkshire and The Humber"	"2002"	"number"	160246	""
"Female"	"Aged 45-49"	"Yorkshire and The Humber"	"2003"	"number"	163919	""
"Female"	"Aged 45-49"	"Yorkshire and The Humber"	"2004"	"number"	167146	""
"Female"	"Aged 45-49"	"Yorkshire and The Humber"	"2005"	"number"	171542	""
"Female"	"Aged 45-49"	"Yorkshire and The Humber"	"2006"	"number"	175697	""
"Female"	"Aged 45-49"	"Yorkshire and The Humber"	"2007"	"number"	179947	""
"Female"	"Aged 45-49"	"Yorkshire and The Humber"	"2008"	"number"	183468	""
"Female"	"Aged 45-49"	"Yorkshire and The Humber"	"2009"	"number"	187333	""
"Female"	"Aged 45-49"	"Yorkshire and The Humber"	"2010"	"number"	190189	""
"Female"	"Aged 45-49"	"Yorkshire and The Humber"	"2011"	"number"	191872	""
"Female"	"Aged 45-49"	"Yorkshire and The Humber"	"2012"	"number"	192772	""
"Female"	"Aged 45-49"	"Yorkshire and The Humber"	"2013"	"number"	193180	""
"Female"	"Aged 45-49"	"Yorkshire and The Humber"	"2014"	"number"	193303	""
"Female"	"Aged 45-49"	"Yorkshire and The Humber"	"2015"	"number"	192568	""
"Female"	"Aged 45-49"	"Yorkshire and The Humber"	"2016"	"number"	193287	""
"Female"	"Aged 45-49"	"Yorkshire and The Humber"	"2017"	"number"	191831	""
"Female"	"Aged 45-49"	"Yorkshire and The Humber"	"2018"	"number"	188067	""
"Female"	"Aged 45-49"	"Yorkshire and The Humber"	"2019"	"number"	182274	""
"Female"	"Aged 45-49"	"Yorkshire and The Humber"	"2020"	"number"	176229	""
"Female"	"Aged 45-49"	"Yorkshire and The Humber"	"2021"	"number"	168623	""
"Female"	"Aged 45-49"	"Yorkshire and The Humber"	"2022"	"number"	161962	""
"Female"	"Aged 45-49"	"East Midlands"	"1991"	"number"	126945	""
"Female"	"Aged 45-49"	"East Midlands"	"1992"	"number"	138154	""
"Female"	"Aged 45-49"	"East Midlands"	"1993"	"number"	144732	""
"Female"	"Aged 45-49"	"East Midlands"	"1994"	"number"	146944	""
"Female"	"Aged 45-49"	"East Midlands"	"1995"	"number"	148347	""
"Female"	"Aged 45-49"	"East Midlands"	"1996"	"number"	148807	""
"Female"	"Aged 45-49"	"East Midlands"	"1997"	"number"	142933	""
"Female"	"Aged 45-49"	"East Midlands"	"1998"	"number"	138418	""
"Female"	"Aged 45-49"	"East Midlands"	"1999"	"number"	136339	""
"Female"	"Aged 45-49"	"East Midlands"	"2000"	"number"	134902	""
"Female"	"Aged 45-49"	"East Midlands"	"2001"	"number"	135243	""
"Female"	"Aged 45-49"	"East Midlands"	"2002"	"number"	136738	""
"Female"	"Aged 45-49"	"East Midlands"	"2003"	"number"	139204	""
"Female"	"Aged 45-49"	"East Midlands"	"2004"	"number"	141951	""
"Female"	"Aged 45-49"	"East Midlands"	"2005"	"number"	146249	""
"Female"	"Aged 45-49"	"East Midlands"	"2006"	"number"	150702	""
"Female"	"Aged 45-49"	"East Midlands"	"2007"	"number"	155649	""
"Female"	"Aged 45-49"	"East Midlands"	"2008"	"number"	160246	""
"Female"	"Aged 45-49"	"East Midlands"	"2009"	"number"	164672	""
"Female"	"Aged 45-49"	"East Midlands"	"2010"	"number"	168832	""
"Female"	"Aged 45-49"	"East Midlands"	"2011"	"number"	171503	""
"Female"	"Aged 45-49"	"East Midlands"	"2012"	"number"	173153	""
"Female"	"Aged 45-49"	"East Midlands"	"2013"	"number"	173734	""
"Female"	"Aged 45-49"	"East Midlands"	"2014"	"number"	174282	""
"Female"	"Aged 45-49"	"East Midlands"	"2015"	"number"	172734	""
"Female"	"Aged 45-49"	"East Midlands"	"2016"	"number"	173208	""
"Female"	"Aged 45-49"	"East Midlands"	"2017"	"number"	172199	""
"Female"	"Aged 45-49"	"East Midlands"	"2018"	"number"	169914	""
"Female"	"Aged 45-49"	"East Midlands"	"2019"	"number"	165049	""
"Female"	"Aged 45-49"	"East Midlands"	"2020"	"number"	160451	""
"Female"	"Aged 45-49"	"East Midlands"	"2021"	"number"	154358	""
"Female"	"Aged 45-49"	"East Midlands"	"2022"	"number"	148664	""
"Female"	"Aged 45-49"	"West Midlands"	"1991"	"number"	164799	""
"Female"	"Aged 45-49"	"West Midlands"	"1992"	"number"	175311	""
"Female"	"Aged 45-49"	"West Midlands"	"1993"	"number"	180537	""
"Female"	"Aged 45-49"	"West Midlands"	"1994"	"number"	181932	""
"Female"	"Aged 45-49"	"West Midlands"	"1995"	"number"	182690	""
"Female"	"Aged 45-49"	"West Midlands"	"1996"	"number"	182839	""
"Female"	"Aged 45-49"	"West Midlands"	"1997"	"number"	175755	""
"Female"	"Aged 45-49"	"West Midlands"	"1998"	"number"	171301	""
"Female"	"Aged 45-49"	"West Midlands"	"1999"	"number"	168859	""
"Female"	"Aged 45-49"	"West Midlands"	"2000"	"number"	166915	""
"Female"	"Aged 45-49"	"West Midlands"	"2001"	"number"	167161	""
"Female"	"Aged 45-49"	"West Midlands"	"2002"	"number"	168547	""
"Female"	"Aged 45-49"	"West Midlands"	"2003"	"number"	170130	""
"Female"	"Aged 45-49"	"West Midlands"	"2004"	"number"	171788	""
"Female"	"Aged 45-49"	"West Midlands"	"2005"	"number"	175148	""
"Female"	"Aged 45-49"	"West Midlands"	"2006"	"number"	179649	""
"Female"	"Aged 45-49"	"West Midlands"	"2007"	"number"	184909	""
"Female"	"Aged 45-49"	"West Midlands"	"2008"	"number"	189914	""
"Female"	"Aged 45-49"	"West Midlands"	"2009"	"number"	195223	""
"Female"	"Aged 45-49"	"West Midlands"	"2010"	"number"	200684	""
"Female"	"Aged 45-49"	"West Midlands"	"2011"	"number"	204100	""
"Female"	"Aged 45-49"	"West Midlands"	"2012"	"number"	205593	""
"Female"	"Aged 45-49"	"West Midlands"	"2013"	"number"	206879	""
"Female"	"Aged 45-49"	"West Midlands"	"2014"	"number"	207384	""
"Female"	"Aged 45-49"	"West Midlands"	"2015"	"number"	206560	""
"Female"	"Aged 45-49"	"West Midlands"	"2016"	"number"	206998	""
"Female"	"Aged 45-49"	"West Midlands"	"2017"	"number"	205896	""
"Female"	"Aged 45-49"	"West Midlands"	"2018"	"number"	202701	""
"Female"	"Aged 45-49"	"West Midlands"	"2019"	"number"	196966	""
"Female"	"Aged 45-49"	"West Midlands"	"2020"	"number"	190630	""
"Female"	"Aged 45-49"	"West Midlands"	"2021"	"number"	183876	""
"Female"	"Aged 45-49"	"West Midlands"	"2022"	"number"	178125	""
"Female"	"Aged 45-49"	"East"	"1991"	"number"	163441	""
"Female"	"Aged 45-49"	"East"	"1992"	"number"	181009	""
"Female"	"Aged 45-49"	"East"	"1993"	"number"	189779	""
"Female"	"Aged 45-49"	"East"	"1994"	"number"	193536	""
"Female"	"Aged 45-49"	"East"	"1995"	"number"	195777	""
"Female"	"Aged 45-49"	"East"	"1996"	"number"	195280	""
"Female"	"Aged 45-49"	"East"	"1997"	"number"	184471	""
"Female"	"Aged 45-49"	"East"	"1998"	"number"	178093	""
"Female"	"Aged 45-49"	"East"	"1999"	"number"	176218	""
"Female"	"Aged 45-49"	"East"	"2000"	"number"	175219	""
"Female"	"Aged 45-49"	"East"	"2001"	"number"	175444	""
"Female"	"Aged 45-49"	"East"	"2002"	"number"	177016	""
"Female"	"Aged 45-49"	"East"	"2003"	"number"	180182	""
"Female"	"Aged 45-49"	"East"	"2004"	"number"	183040	""
"Female"	"Aged 45-49"	"East"	"2005"	"number"	186716	""
"Female"	"Aged 45-49"	"East"	"2006"	"number"	191985	""
"Female"	"Aged 45-49"	"East"	"2007"	"number"	197771	""
"Female"	"Aged 45-49"	"East"	"2008"	"number"	204032	""
"Female"	"Aged 45-49"	"East"	"2009"	"number"	210299	""
"Female"	"Aged 45-49"	"East"	"2010"	"number"	216562	""
"Female"	"Aged 45-49"	"East"	"2011"	"number"	220925	""
"Female"	"Aged 45-49"	"East"	"2012"	"number"	223544	""
"Female"	"Aged 45-49"	"East"	"2013"	"number"	225092	""
"Female"	"Aged 45-49"	"East"	"2014"	"number"	225383	""
"Female"	"Aged 45-49"	"East"	"2015"	"number"	223932	""
"Female"	"Aged 45-49"	"East"	"2016"	"number"	224014	""
"Female"	"Aged 45-49"	"East"	"2017"	"number"	222481	""
"Female"	"Aged 45-49"	"East"	"2018"	"number"	219595	""
"Female"	"Aged 45-49"	"East"	"2019"	"number"	215563	""
"Female"	"Aged 45-49"	"East"	"2020"	"number"	212321	""
"Female"	"Aged 45-49"	"East"	"2021"	"number"	206810	""
"Female"	"Aged 45-49"	"East"	"2022"	"number"	202073	""
"Female"	"Aged 45-49"	"London"	"1991"	"number"	193181	""
"Female"	"Aged 45-49"	"London"	"1992"	"number"	207106	""
"Female"	"Aged 45-49"	"London"	"1993"	"number"	214686	""
"Female"	"Aged 45-49"	"London"	"1994"	"number"	219242	""
"Female"	"Aged 45-49"	"London"	"1995"	"number"	221991	""
"Female"	"Aged 45-49"	"London"	"1996"	"number"	223456	""
"Female"	"Aged 45-49"	"London"	"1997"	"number"	216348	""
"Female"	"Aged 45-49"	"London"	"1998"	"number"	212767	""
"Female"	"Aged 45-49"	"London"	"1999"	"number"	212005	""
"Female"	"Aged 45-49"	"London"	"2000"	"number"	214150	""
"Female"	"Aged 45-49"	"London"	"2001"	"number"	216317	""
"Female"	"Aged 45-49"	"London"	"2002"	"number"	219521	""
"Female"	"Aged 45-49"	"London"	"2003"	"number"	224468	""
"Female"	"Aged 45-49"	"London"	"2004"	"number"	229590	""
"Female"	"Aged 45-49"	"London"	"2005"	"number"	237596	""
"Female"	"Aged 45-49"	"London"	"2006"	"number"	244819	""
"Female"	"Aged 45-49"	"London"	"2007"	"number"	252425	""
"Female"	"Aged 45-49"	"London"	"2008"	"number"	261300	""
"Female"	"Aged 45-49"	"London"	"2009"	"number"	270110	""
"Female"	"Aged 45-49"	"London"	"2010"	"number"	278127	""
"Female"	"Aged 45-49"	"London"	"2011"	"number"	284909	""
"Female"	"Aged 45-49"	"London"	"2012"	"number"	291207	""
"Female"	"Aged 45-49"	"London"	"2013"	"number"	295592	""
"Female"	"Aged 45-49"	"London"	"2014"	"number"	299214	""
"Female"	"Aged 45-49"	"London"	"2015"	"number"	302097	""
"Female"	"Aged 45-49"	"London"	"2016"	"number"	304140	""
"Female"	"Aged 45-49"	"London"	"2017"	"number"	304801	""
"Female"	"Aged 45-49"	"London"	"2018"	"number"	304683	""
"Female"	"Aged 45-49"	"London"	"2019"	"number"	303585	""
"Female"	"Aged 45-49"	"London"	"2020"	"number"	303292	""
"Female"	"Aged 45-49"	"London"	"2021"	"number"	301869	""
"Female"	"Aged 45-49"	"London"	"2022"	"number"	301710	""
"Female"	"Aged 45-49"	"South East"	"1991"	"number"	246470	""
"Female"	"Aged 45-49"	"South East"	"1992"	"number"	270008	""
"Female"	"Aged 45-49"	"South East"	"1993"	"number"	282085	""
"Female"	"Aged 45-49"	"South East"	"1994"	"number"	287928	""
"Female"	"Aged 45-49"	"South East"	"1995"	"number"	290697	""
"Female"	"Aged 45-49"	"South East"	"1996"	"number"	289396	""
"Female"	"Aged 45-49"	"South East"	"1997"	"number"	274599	""
"Female"	"Aged 45-49"	"South East"	"1998"	"number"	265198	""
"Female"	"Aged 45-49"	"South East"	"1999"	"number"	262076	""
"Female"	"Aged 45-49"	"South East"	"2000"	"number"	260826	""
"Female"	"Aged 45-49"	"South East"	"2001"	"number"	261323	""
"Female"	"Aged 45-49"	"South East"	"2002"	"number"	263535	""
"Female"	"Aged 45-49"	"South East"	"2003"	"number"	268135	""
"Female"	"Aged 45-49"	"South East"	"2004"	"number"	273534	""
"Female"	"Aged 45-49"	"South East"	"2005"	"number"	280241	""
"Female"	"Aged 45-49"	"South East"	"2006"	"number"	288824	""
"Female"	"Aged 45-49"	"South East"	"2007"	"number"	297582	""
"Female"	"Aged 45-49"	"South East"	"2008"	"number"	306903	""
"Female"	"Aged 45-49"	"South East"	"2009"	"number"	315944	""
"Female"	"Aged 45-49"	"South East"	"2010"	"number"	324303	""
"Female"	"Aged 45-49"	"South East"	"2011"	"number"	329894	""
"Female"	"Aged 45-49"	"South East"	"2012"	"number"	334860	""
"Female"	"Aged 45-49"	"South East"	"2013"	"number"	336532	""
"Female"	"Aged 45-49"	"South East"	"2014"	"number"	336924	""
"Female"	"Aged 45-49"	"South East"	"2015"	"number"	334165	""
"Female"	"Aged 45-49"	"South East"	"2016"	"number"	334584	""
"Female"	"Aged 45-49"	"South East"	"2017"	"number"	332030	""
"Female"	"Aged 45-49"	"South East"	"2018"	"number"	328594	""
"Female"	"Aged 45-49"	"South East"	"2019"	"number"	322488	""
"Female"	"Aged 45-49"	"South East"	"2020"	"number"	318035	""
"Female"	"Aged 45-49"	"South East"	"2021"	"number"	309852	""
"Female"	"Aged 45-49"	"South East"	"2022"	"number"	304639	""
"Female"	"Aged 45-49"	"South West"	"1991"	"number"	148820	""
"Female"	"Aged 45-49"	"South West"	"1992"	"number"	162391	""
"Female"	"Aged 45-49"	"South West"	"1993"	"number"	169976	""
"Female"	"Aged 45-49"	"South West"	"1994"	"number"	173286	""
"Female"	"Aged 45-49"	"South West"	"1995"	"number"	175011	""
"Female"	"Aged 45-49"	"South West"	"1996"	"number"	175255	""
"Female"	"Aged 45-49"	"South West"	"1997"	"number"	167889	""
"Female"	"Aged 45-49"	"South West"	"1998"	"number"	163137	""
"Female"	"Aged 45-49"	"South West"	"1999"	"number"	162212	""
"Female"	"Aged 45-49"	"South West"	"2000"	"number"	161245	""
"Female"	"Aged 45-49"	"South West"	"2001"	"number"	161463	""
"Female"	"Aged 45-49"	"South West"	"2002"	"number"	162302	""
"Female"	"Aged 45-49"	"South West"	"2003"	"number"	165162	""
"Female"	"Aged 45-49"	"South West"	"2004"	"number"	167509	""
"Female"	"Aged 45-49"	"South West"	"2005"	"number"	171667	""
"Female"	"Aged 45-49"	"South West"	"2006"	"number"	176301	""
"Female"	"Aged 45-49"	"South West"	"2007"	"number"	181467	""
"Female"	"Aged 45-49"	"South West"	"2008"	"number"	185845	""
"Female"	"Aged 45-49"	"South West"	"2009"	"number"	190855	""
"Female"	"Aged 45-49"	"South West"	"2010"	"number"	194810	""
"Female"	"Aged 45-49"	"South West"	"2011"	"number"	198007	""
"Female"	"Aged 45-49"	"South West"	"2012"	"number"	200148	""
"Female"	"Aged 45-49"	"South West"	"2013"	"number"	200271	""
"Female"	"Aged 45-49"	"South West"	"2014"	"number"	199309	""
"Female"	"Aged 45-49"	"South West"	"2015"	"number"	197778	""
"Female"	"Aged 45-49"	"South West"	"2016"	"number"	196980	""
"Female"	"Aged 45-49"	"South West"	"2017"	"number"	195039	""
"Female"	"Aged 45-49"	"South West"	"2018"	"number"	192387	""
"Female"	"Aged 45-49"	"South West"	"2019"	"number"	187757	""
"Female"	"Aged 45-49"	"South West"	"2020"	"number"	182402	""
"Female"	"Aged 45-49"	"South West"	"2021"	"number"	176455	""
"Female"	"Aged 45-49"	"South West"	"2022"	"number"	170569	""
"Female"	"Aged 45-49"	"Wales"	"1991"	"number"	88758	""
"Female"	"Aged 45-49"	"Wales"	"1992"	"number"	95266	""
"Female"	"Aged 45-49"	"Wales"	"1993"	"number"	99386	""
"Female"	"Aged 45-49"	"Wales"	"1994"	"number"	101476	""
"Female"	"Aged 45-49"	"Wales"	"1995"	"number"	102796	""
"Female"	"Aged 45-49"	"Wales"	"1996"	"number"	103685	""
"Female"	"Aged 45-49"	"Wales"	"1997"	"number"	99709	""
"Female"	"Aged 45-49"	"Wales"	"1998"	"number"	96926	""
"Female"	"Aged 45-49"	"Wales"	"1999"	"number"	95495	""
"Female"	"Aged 45-49"	"Wales"	"2000"	"number"	94230	""
"Female"	"Aged 45-49"	"Wales"	"2001"	"number"	93900	""
"Female"	"Aged 45-49"	"Wales"	"2002"	"number"	94953	""
"Female"	"Aged 45-49"	"Wales"	"2003"	"number"	96077	""
"Female"	"Aged 45-49"	"Wales"	"2004"	"number"	97525	""
"Female"	"Aged 45-49"	"Wales"	"2005"	"number"	99500	""
"Female"	"Aged 45-49"	"Wales"	"2006"	"number"	102216	""
"Female"	"Aged 45-49"	"Wales"	"2007"	"number"	104765	""
"Female"	"Aged 45-49"	"Wales"	"2008"	"number"	107270	""
"Female"	"Aged 45-49"	"Wales"	"2009"	"number"	109808	""
"Female"	"Aged 45-49"	"Wales"	"2010"	"number"	111623	""
"Female"	"Aged 45-49"	"Wales"	"2011"	"number"	112186	""
"Female"	"Aged 45-49"	"Wales"	"2012"	"number"	112544	""
"Female"	"Aged 45-49"	"Wales"	"2013"	"number"	112166	""
"Female"	"Aged 45-49"	"Wales"	"2014"	"number"	111208	""
"Female"	"Aged 45-49"	"Wales"	"2015"	"number"	109370	""
"Female"	"Aged 45-49"	"Wales"	"2016"	"number"	109183	""
"Female"	"Aged 45-49"	"Wales"	"2017"	"number"	107566	""
"Female"	"Aged 45-49"	"Wales"	"2018"	"number"	105326	""
"Female"	"Aged 45-49"	"Wales"	"2019"	"number"	101750	""
"Female"	"Aged 45-49"	"Wales"	"2020"	"number"	98586	""
"Female"	"Aged 45-49"	"Wales"	"2021"	"number"	93862	""
"Female"	"Aged 45-49"	"Wales"	"2022"	"number"	90213	""
"Female"	"Aged 45-49"	"Scotland"	"1991"	"number"	151616	""
"Female"	"Aged 45-49"	"Scotland"	"1992"	"number"	162291	""
"Female"	"Aged 45-49"	"Scotland"	"1993"	"number"	168208	""
"Female"	"Aged 45-49"	"Scotland"	"1994"	"number"	172404	""
"Female"	"Aged 45-49"	"Scotland"	"1995"	"number"	176275	""
"Female"	"Aged 45-49"	"Scotland"	"1996"	"number"	178707	""
"Female"	"Aged 45-49"	"Scotland"	"1997"	"number"	171353	""
"Female"	"Aged 45-49"	"Scotland"	"1998"	"number"	168388	""
"Female"	"Aged 45-49"	"Scotland"	"1999"	"number"	167774	""
"Female"	"Aged 45-49"	"Scotland"	"2000"	"number"	168467	""
"Female"	"Aged 45-49"	"Scotland"	"2001"	"number"	170983	""
"Female"	"Aged 45-49"	"Scotland"	"2002"	"number"	175449	""
"Female"	"Aged 45-49"	"Scotland"	"2003"	"number"	179910	""
"Female"	"Aged 45-49"	"Scotland"	"2004"	"number"	184817	""
"Female"	"Aged 45-49"	"Scotland"	"2005"	"number"	189436	""
"Female"	"Aged 45-49"	"Scotland"	"2006"	"number"	193824	""
"Female"	"Aged 45-49"	"Scotland"	"2007"	"number"	197852	""
"Female"	"Aged 45-49"	"Scotland"	"2008"	"number"	202178	""
"Female"	"Aged 45-49"	"Scotland"	"2009"	"number"	205762	""
"Female"	"Aged 45-49"	"Scotland"	"2010"	"number"	209395	""
"Female"	"Aged 45-49"	"Scotland"	"2011"	"number"	210561	""
"Female"	"Aged 45-49"	"Scotland"	"2012"	"number"	210727	""
"Female"	"Aged 45-49"	"Scotland"	"2013"	"number"	209770	""
"Female"	"Aged 45-49"	"Scotland"	"2014"	"number"	207820	""
"Female"	"Aged 45-49"	"Scotland"	"2015"	"number"	204253	""
"Female"	"Aged 45-49"	"Scotland"	"2016"	"number"	202829	""
"Female"	"Aged 45-49"	"Scotland"	"2017"	"number"	199610	""
"Female"	"Aged 45-49"	"Scotland"	"2018"	"number"	193726	""
"Female"	"Aged 45-49"	"Scotland"	"2019"	"number"	186646	""
"Female"	"Aged 45-49"	"Scotland"	"2020"	"number"	180548	""
"Female"	"Aged 45-49"	"Scotland"	"2021"	"number"	173881	""
"Female"	"Aged 45-49"	"Scotland"	"2022"	"number"		"-"
"Female"	"Aged 45-49"	"Northern Ireland"	"1991"	"number"	46265	""
"Female"	"Aged 45-49"	"Northern Ireland"	"1992"	"number"	47981	""
"Female"	"Aged 45-49"	"Northern Ireland"	"1993"	"number"	48636	""
"Female"	"Aged 45-49"	"Northern Ireland"	"1994"	"number"	48992	""
"Female"	"Aged 45-49"	"Northern Ireland"	"1995"	"number"	49469	""
"Female"	"Aged 45-49"	"Northern Ireland"	"1996"	"number"	50010	""
"Female"	"Aged 45-49"	"Northern Ireland"	"1997"	"number"	49406	""
"Female"	"Aged 45-49"	"Northern Ireland"	"1998"	"number"	49428	""
"Female"	"Aged 45-49"	"Northern Ireland"	"1999"	"number"	49593	""
"Female"	"Aged 45-49"	"Northern Ireland"	"2000"	"number"	49855	""
"Female"	"Aged 45-49"	"Northern Ireland"	"2001"	"number"	51075	""
"Female"	"Aged 45-49"	"Northern Ireland"	"2002"	"number"	52610	""
"Female"	"Aged 45-49"	"Northern Ireland"	"2003"	"number"	54215	""
"Female"	"Aged 45-49"	"Northern Ireland"	"2004"	"number"	55983	""
"Female"	"Aged 45-49"	"Northern Ireland"	"2005"	"number"	58085	""
"Female"	"Aged 45-49"	"Northern Ireland"	"2006"	"number"	59931	""
"Female"	"Aged 45-49"	"Northern Ireland"	"2007"	"number"	61550	""
"Female"	"Aged 45-49"	"Northern Ireland"	"2008"	"number"	62860	""
"Female"	"Aged 45-49"	"Northern Ireland"	"2009"	"number"	64520	""
"Female"	"Aged 45-49"	"Northern Ireland"	"2010"	"number"	66077	""
"Female"	"Aged 45-49"	"Northern Ireland"	"2011"	"number"	66863	""
"Female"	"Aged 45-49"	"Northern Ireland"	"2012"	"number"	67431	""
"Female"	"Aged 45-49"	"Northern Ireland"	"2013"	"number"	67880	""
"Female"	"Aged 45-49"	"Northern Ireland"	"2014"	"number"	67737	""
"Female"	"Aged 45-49"	"Northern Ireland"	"2015"	"number"	67111	""
"Female"	"Aged 45-49"	"Northern Ireland"	"2016"	"number"	66847	""
"Female"	"Aged 45-49"	"Northern Ireland"	"2017"	"number"	66186	""
"Female"	"Aged 45-49"	"Northern Ireland"	"2018"	"number"	65442	""
"Female"	"Aged 45-49"	"Northern Ireland"	"2019"	"number"	64509	""
"Female"	"Aged 45-49"	"Northern Ireland"	"2020"	"number"	63095	""
"Female"	"Aged 45-49"	"Northern Ireland"	"2021"	"number"	61325	""
"Female"	"Aged 45-49"	"Northern Ireland"	"2022"	"number"		"-"
"Female"	"Aged 50-54"	"North East"	"1991"	"number"	71465	""
"Female"	"Aged 50-54"	"North East"	"1992"	"number"	70575	""
"Female"	"Aged 50-54"	"North East"	"1993"	"number"	69795	""
"Female"	"Aged 50-54"	"North East"	"1994"	"number"	70266	""
"Female"	"Aged 50-54"	"North East"	"1995"	"number"	71393	""
"Female"	"Aged 50-54"	"North East"	"1996"	"number"	73961	""
"Female"	"Aged 50-54"	"North East"	"1997"	"number"	80254	""
"Female"	"Aged 50-54"	"North East"	"1998"	"number"	84826	""
"Female"	"Aged 50-54"	"North East"	"1999"	"number"	87305	""
"Female"	"Aged 50-54"	"North East"	"2000"	"number"	88818	""
"Female"	"Aged 50-54"	"North East"	"2001"	"number"	89225	""
"Female"	"Aged 50-54"	"North East"	"2002"	"number"	85990	""
"Female"	"Aged 50-54"	"North East"	"2003"	"number"	83823	""
